Timestamp,Temperature,Humidity,Soil,Water,Pump
2026-06-11 22:02:20.706458,37,73,3502,154,OFF
2026-06-11 22:02:25.763429,29,57,2950,3351,OFF
2026-06-11 22:02:30.785959,26,85,2879,1370,OFF
2026-06-11 22:02:35.848394,40,77,1400,1874,ON
2026-06-11 22:02:40.869155,35,77,3610,834,OFF
2026-06-11 22:02:45.924719,40,86,3354,857,OFF
2026-06-11 22:02:50.943423,23,66,3140,3819,OFF
2026-06-11 22:02:55.995449,27,41,3749,39,OFF
2026-06-11 22:03:01.049932,28,63,1428,1099,ON
2026-06-11 22:03:06.067578,35,52,1294,356,ON
2026-06-11 22:03:11.084218,26,78,3138,1194,OFF
2026-06-11 22:03:16.140353,34,77,2977,3709,OFF
2026-06-11 22:03:21.164296,37,66,3921,1690,OFF
2026-06-11 22:03:26.176004,27,46,819,195,ON
2026-06-11 22:03:31.220831,31,88,3009,1343,OFF
2026-06-11 22:03:36.252061,23,89,3100,262,OFF
2026-06-11 22:03:41.284839,35,53,2644,2174,OFF
2026-06-11 22:03:46.301671,24,44,2850,2613,OFF
2026-06-11 22:03:51.322358,26,87,2628,198,OFF
2026-06-11 22:03:56.338491,26,77,3528,2046,OFF
2026-06-11 22:04:01.392555,38,42,3318,719,OFF
2026-06-11 22:04:06.411691,34,67,2935,2915,OFF
2026-06-11 22:04:11.422736,38,42,427,330,ON
2026-06-11 22:04:16.437691,23,80,2009,2253,OFF
2026-06-11 22:04:21.455522,26,73,3798,2008,OFF
2026-06-11 22:04:26.475941,23,86,831,1414,ON
2026-06-11 22:04:31.537842,26,45,1708,714,ON
2026-06-11 22:04:36.596597,23,78,1200,2552,ON
2026-06-11 22:04:41.616458,38,69,2325,2676,OFF
2026-06-11 22:04:46.663094,31,87,3279,3337,OFF
2026-06-11 22:04:51.685228,36,73,2860,965,OFF
2026-06-11 22:04:56.703545,30,88,2259,2995,OFF
2026-06-11 22:05:01.734126,34,62,2160,3797,OFF
2026-06-11 22:05:06.758345,35,76,2680,3926,OFF
2026-06-11 22:05:11.780131,35,45,488,2077,ON
2026-06-11 22:05:16.806216,39,90,291,2513,ON
2026-06-11 22:05:21.818949,30,58,2340,2518,OFF
2026-06-11 22:05:26.846917,35,64,1425,2270,ON
2026-06-11 22:05:31.869577,23,80,3903,2531,OFF
2026-06-11 22:05:36.902014,34,89,1969,1171,ON
2026-06-11 22:05:41.938635,36,75,723,1835,ON
2026-06-11 22:05:46.968894,32,76,377,3215,ON
2026-06-11 22:05:52.004441,29,56,833,684,ON
2026-06-11 22:05:57.115307,37,42,1512,2523,ON
2026-06-11 22:06:02.142808,34,81,1704,553,ON
2026-06-11 22:06:07.165205,38,76,775,2852,ON
2026-06-11 22:06:12.210116,33,79,2083,1108,OFF
2026-06-11 22:06:17.233043,31,79,2650,3893,OFF
2026-06-11 22:06:22.254536,23,90,396,4033,ON
2026-06-11 22:06:27.272742,32,46,217,1743,ON
2026-06-11 22:06:32.319310,22,67,445,2333,ON
2026-06-11 22:06:37.336107,39,87,751,786,ON
2026-06-11 22:06:42.371492,31,51,739,1086,ON
2026-06-11 22:06:47.390663,28,53,332,1434,ON
2026-06-11 22:06:52.424079,23,72,1919,1960,ON
2026-06-11 22:06:57.460312,24,73,2120,799,OFF
2026-06-11 22:07:02.493178,27,68,267,1730,ON
2026-06-11 22:07:07.517421,28,56,2128,535,OFF
2026-06-11 22:07:12.543135,34,49,1578,1719,ON
2026-06-11 22:07:17.576890,36,73,3414,2031,OFF
2026-06-11 22:07:22.610434,39,85,1172,26,ON
2026-06-11 22:07:27.635567,23,48,2412,2389,OFF
2026-06-11 22:07:32.657117,40,62,4012,3504,OFF
2026-06-11 22:07:37.693898,33,53,801,2018,ON
2026-06-11 22:07:42.726041,27,54,1909,3762,ON
2026-06-11 22:07:47.768651,33,72,2930,2446,OFF
2026-06-11 22:07:52.802121,24,81,3281,230,OFF
2026-06-11 22:07:57.814285,25,50,462,831,ON
2026-06-11 22:08:02.847633,32,75,3939,447,OFF
2026-06-11 22:08:07.874770,39,90,2121,2772,OFF
2026-06-11 22:08:12.924658,38,70,3711,3278,OFF
2026-06-11 22:08:17.942494,23,62,3342,3039,OFF
2026-06-11 22:08:22.989348,30,67,2520,2974,OFF
2026-06-11 22:08:28.009012,35,63,3855,562,OFF
2026-06-11 22:08:33.049304,30,75,113,278,ON
2026-06-11 22:08:38.078119,35,78,3164,2727,OFF
2026-06-11 22:08:43.090103,28,90,1887,1307,ON
2026-06-11 22:08:48.102774,29,88,3187,1764,OFF
2026-06-11 22:08:53.118175,31,79,2568,1530,OFF
2026-06-11 22:08:58.136121,40,54,1350,3946,ON
2026-06-11 22:09:03.149137,40,62,3164,2449,OFF
2026-06-11 22:09:08.174427,24,54,2703,3347,OFF
2026-06-11 22:09:13.193585,40,76,2755,3974,OFF
2026-06-11 22:09:18.241464,29,89,1347,2468,ON
2026-06-11 22:09:23.257826,40,71,2554,3351,OFF
2026-06-11 22:09:28.270473,22,79,3166,1341,OFF
2026-06-11 22:09:33.295732,29,72,3072,1876,OFF
2026-06-11 22:09:38.312022,24,52,772,459,ON
2026-06-11 22:09:43.356528,33,72,3307,3964,OFF
2026-06-11 22:09:48.379632,38,79,2689,520,OFF
2026-06-11 22:09:53.411195,27,65,1974,1725,ON
2026-06-11 22:09:58.435583,28,45,1090,2675,ON
2026-06-11 22:10:03.449908,30,52,1200,2344,ON
2026-06-11 22:10:08.476890,26,75,2148,3894,OFF
2026-06-11 22:10:13.516112,33,48,1480,1747,ON
2026-06-11 22:10:18.570014,36,69,2516,4020,OFF
2026-06-11 22:10:23.590418,22,80,114,2339,ON
2026-06-11 22:10:28.647548,22,51,1384,1369,ON
2026-06-11 22:10:33.662840,40,43,2275,891,OFF
2026-06-11 22:10:38.675259,39,49,2829,1172,OFF
2026-06-11 22:10:43.688198,31,73,1026,3595,ON
2026-06-11 22:10:48.703210,29,52,12,1583,ON
2026-06-11 22:10:53.715713,26,48,3483,1957,OFF
2026-06-11 22:10:58.734018,37,57,3860,4007,OFF
2026-06-11 22:11:03.755553,33,49,3988,2636,OFF
2026-06-11 22:11:08.779407,22,71,3902,832,OFF
2026-06-11 22:11:13.805472,39,88,698,4066,ON
2026-06-11 22:11:18.871014,31,61,1031,891,ON
2026-06-11 22:11:23.890084,30,76,3015,269,OFF
2026-06-11 22:11:28.905945,32,53,1187,1985,ON
2026-06-11 22:11:33.929761,26,76,2196,1135,OFF
2026-06-11 22:11:38.949176,26,50,3266,1995,OFF
2026-06-11 22:11:43.962685,35,85,2581,3783,OFF
2026-06-11 22:11:48.975421,22,77,2695,208,OFF
2026-06-11 22:11:53.999357,31,79,596,1190,ON
2026-06-11 22:11:59.039138,26,52,142,1802,ON
2026-06-11 22:12:04.072968,26,75,1242,3570,ON
2026-06-11 22:12:09.127342,40,87,3786,666,OFF
2026-06-11 22:12:14.272353,22,83,3970,0,OFF
2026-06-11 22:12:19.286986,22,81,211,2009,ON
2026-06-11 22:12:24.299749,27,43,3574,2242,OFF
2026-06-11 22:12:29.313233,29,79,4025,2472,OFF
2026-06-11 22:12:34.335161,24,50,3700,2351,OFF
2026-06-11 22:12:39.361971,35,56,3640,1931,OFF
2026-06-11 22:12:44.384543,22,58,1674,2759,ON
2026-06-11 22:12:49.406495,30,44,2963,1573,OFF
2026-06-11 22:12:54.420952,22,47,1149,1842,ON
2026-06-11 22:12:59.435904,30,81,3624,391,OFF
2026-06-11 22:13:04.459243,29,72,260,2494,ON
2026-06-11 22:13:09.519858,28,55,2300,2980,OFF
2026-06-11 22:13:14.579951,36,59,3357,3880,OFF
2026-06-11 22:13:19.621425,38,58,593,2424,ON
2026-06-11 22:13:24.660931,24,87,3031,3681,OFF
2026-06-11 22:13:29.674198,25,82,2102,2141,OFF
2026-06-11 22:13:34.711598,34,67,2356,2069,OFF
2026-06-11 22:13:39.782738,36,72,1651,1777,ON
2026-06-11 22:13:44.802872,33,49,3807,3360,OFF
2026-06-11 22:13:49.850026,29,48,3049,3581,OFF
2026-06-11 22:13:54.911825,39,77,1888,2181,ON
2026-06-11 22:13:59.943579,40,58,66,3728,ON
2026-06-11 22:14:04.997087,30,59,1768,203,ON
2026-06-11 22:14:10.060817,29,80,1043,1279,ON
2026-06-11 22:14:15.096807,35,73,2409,3336,OFF
2026-06-11 22:14:20.166745,24,83,1458,2060,ON
2026-06-11 22:14:25.206092,30,80,3572,116,OFF
2026-06-11 22:14:30.248504,38,74,322,3659,ON
2026-06-11 22:14:35.282644,29,80,754,1638,ON
2026-06-11 22:14:40.334095,27,76,241,2221,ON
2026-06-11 22:14:45.376407,39,58,3050,751,OFF
2026-06-11 22:14:50.397295,39,57,1125,3705,ON
2026-06-11 22:14:55.447487,33,76,3279,922,OFF
2026-06-11 22:15:00.483712,31,43,357,1442,ON
2026-06-11 22:15:05.513745,23,52,362,1682,ON
2026-06-11 22:15:10.585691,37,63,2215,2373,OFF
2026-06-11 22:15:15.619414,30,89,707,437,ON
2026-06-11 22:15:20.667042,32,71,2362,1649,OFF
2026-06-11 22:15:25.718241,38,59,2159,2445,OFF
2026-06-11 22:15:30.793075,26,49,2195,1303,OFF
2026-06-11 22:15:35.825826,40,83,2461,2056,OFF
2026-06-11 22:15:40.839289,37,65,4095,2490,OFF
2026-06-11 22:15:45.853860,38,89,2796,3817,OFF
2026-06-11 22:15:50.877828,39,48,3204,2540,OFF
2026-06-11 22:15:55.919732,34,80,3055,3668,OFF
2026-06-11 22:16:00.939545,30,58,4039,3405,OFF
2026-06-11 22:16:05.986942,32,56,2366,937,OFF
2026-06-11 22:16:11.040001,34,67,1629,3367,ON
2026-06-11 22:16:16.054589,30,84,634,1399,ON
2026-06-11 22:16:21.098098,36,73,717,3532,ON
2026-06-11 22:16:26.307496,26,41,37,90,ON
2026-06-11 22:16:31.337008,35,71,1812,3642,ON
2026-06-11 22:16:36.358666,38,76,3399,1406,OFF
2026-06-11 22:16:41.373902,34,75,1399,3392,ON
2026-06-11 22:16:46.388860,37,75,799,3410,ON
2026-06-11 22:16:51.415422,40,82,1783,1204,ON
2026-06-11 22:16:56.429437,39,73,3087,1227,OFF
2026-06-11 22:17:01.459967,30,52,2705,27,OFF
2026-06-11 22:17:06.482866,40,56,1933,2498,ON
2026-06-11 22:17:11.518035,29,72,388,2237,ON
2026-06-11 22:17:16.547490,22,66,2489,231,OFF
2026-06-11 22:17:21.603846,26,49,2441,4035,OFF
2026-06-11 22:17:26.639921,27,81,1854,2898,ON
2026-06-11 22:17:31.684637,23,70,1669,3412,ON
2026-06-11 22:17:36.701092,26,41,2745,904,OFF
2026-06-11 22:17:41.737618,31,70,3294,899,OFF
2026-06-11 22:17:46.752886,35,78,2947,1676,OFF
2026-06-11 22:17:51.773556,40,77,2993,2840,OFF
2026-06-11 22:17:56.807265,36,49,3183,810,OFF
2026-06-11 22:18:01.823436,22,90,2888,3593,OFF
2026-06-11 22:18:06.866704,39,71,1162,2969,ON
2026-06-11 22:18:11.881567,40,77,3987,3822,OFF
2026-06-11 22:18:16.894999,36,89,2153,1430,OFF
2026-06-11 22:18:21.944891,23,51,1709,2566,ON
2026-06-11 22:18:26.979460,29,59,1236,220,ON
2026-06-11 22:18:32.155485,23,84,3480,1104,OFF
2026-06-11 22:18:37.231157,24,82,3429,2395,OFF
2026-06-11 22:18:42.263654,35,64,3168,2692,OFF
2026-06-11 22:18:47.283441,29,77,511,56,ON
2026-06-11 22:18:52.305840,24,70,671,3518,ON
2026-06-11 22:18:57.329878,34,77,2576,2216,OFF
2026-06-11 22:19:02.363128,23,80,3789,1761,OFF
2026-06-11 22:19:07.379189,23,50,135,97,ON
2026-06-11 22:19:12.426651,37,84,1945,146,ON
2026-06-11 22:19:17.455710,22,77,3381,3796,OFF
2026-06-11 22:19:22.483946,28,40,3597,3980,OFF
2026-06-11 22:19:27.523728,37,88,3978,1057,OFF
2026-06-11 22:19:32.563479,24,52,3736,447,OFF
2026-06-11 22:19:37.591561,37,79,1666,2381,ON
2026-06-11 22:19:42.608531,38,45,3529,2377,OFF
2026-06-11 22:19:47.623908,39,84,151,2089,ON
2026-06-11 22:19:52.658797,33,43,3561,2426,OFF
2026-06-11 22:19:57.673933,33,87,953,873,ON
2026-06-11 22:20:02.687657,24,89,1772,2193,ON
2026-06-11 22:20:07.730949,23,70,2515,970,OFF
2026-06-11 22:20:12.745857,22,71,4019,3901,OFF
2026-06-11 22:20:17.807592,36,44,3631,516,OFF
2026-06-11 22:20:22.824374,26,52,3952,44,OFF
2026-06-11 22:20:27.870651,40,45,3151,1586,OFF
2026-06-11 22:20:32.910919,39,90,2652,3760,OFF
2026-06-11 22:20:37.938482,22,64,572,249,ON
2026-06-11 22:20:42.998342,39,56,742,1770,ON
2026-06-11 22:20:48.049552,26,44,3013,3228,OFF
2026-06-11 22:20:53.073323,27,78,2757,1952,OFF
2026-06-11 22:20:58.132534,33,83,3193,1862,OFF
2026-06-11 22:21:03.147922,30,90,430,2568,ON
2026-06-11 22:21:08.222959,28,45,3990,2413,OFF
2026-06-11 22:21:13.240086,26,60,3341,278,OFF
2026-06-11 22:21:18.275851,23,41,49,3340,ON
2026-06-11 22:21:23.312851,36,43,3467,1925,OFF
2026-06-11 22:21:28.329810,37,43,91,274,ON
2026-06-11 22:21:33.348383,39,43,3782,1788,OFF
2026-06-11 22:21:38.368862,33,80,187,2851,ON
2026-06-11 22:21:43.387765,35,45,231,1790,ON
2026-06-11 22:21:48.410742,27,76,3321,3288,OFF
2026-06-11 22:21:53.462296,29,77,1803,2427,ON
2026-06-11 22:21:58.515324,22,64,813,3489,ON
2026-06-11 22:22:03.536985,27,90,338,2533,ON
2026-06-11 22:22:08.549449,25,70,439,3285,ON
2026-06-11 22:22:13.579364,24,83,1584,1852,ON
2026-06-11 22:22:18.602465,40,84,1727,3428,ON
2026-06-11 22:22:23.632365,23,90,3358,691,OFF
2026-06-11 22:22:28.672715,33,44,1785,2497,ON
2026-06-11 22:22:33.726502,29,52,3669,2002,OFF
2026-06-11 22:22:38.787949,32,83,258,3920,ON
2026-06-11 22:22:43.832296,25,79,946,3794,ON
2026-06-11 22:22:48.872347,31,50,1397,439,ON
2026-06-11 22:22:53.926603,23,67,3256,2344,OFF
2026-06-11 22:22:58.945474,23,84,4090,1848,OFF
2026-06-11 22:23:04.012862,25,57,705,1173,ON
2026-06-11 22:23:09.031423,22,84,3031,3021,OFF
2026-06-11 22:23:14.058331,30,82,3795,1252,OFF
2026-06-11 22:23:19.076430,24,84,1407,3581,ON
2026-06-11 22:23:24.128736,24,43,2882,4037,OFF
2026-06-11 22:23:29.182178,29,73,3862,3555,OFF
2026-06-11 22:23:34.226232,33,89,134,2429,ON
2026-06-11 22:23:39.253137,27,48,3822,3280,OFF
2026-06-11 22:23:44.318765,32,54,3805,3881,OFF
2026-06-11 22:23:49.347235,24,46,1142,1112,ON
2026-06-11 22:23:54.379397,23,50,3290,2167,OFF
2026-06-11 22:23:59.433497,26,84,724,1288,ON
2026-06-11 22:24:04.465711,36,62,2453,1176,OFF
2026-06-11 22:24:09.581221,36,50,1166,491,ON
2026-06-11 22:24:14.630042,32,68,3002,2392,OFF
2026-06-11 22:24:19.647214,23,83,373,2309,ON
2026-06-11 22:24:24.687017,37,44,3657,3543,OFF
2026-06-11 22:24:29.717676,39,86,3585,49,OFF
2026-06-11 22:24:34.734429,29,79,1936,2956,ON
2026-06-11 22:24:39.781802,37,85,2631,2884,OFF
2026-06-11 22:24:44.811330,26,77,1199,3701,ON
2026-06-11 22:24:49.855097,38,68,949,3077,ON
2026-06-11 22:24:54.881637,26,79,2334,2121,OFF
2026-06-11 22:24:59.907179,39,70,874,2933,ON
2026-06-11 22:25:04.920814,35,90,795,1267,ON
2026-06-11 22:25:09.945698,36,69,555,32,ON
2026-06-11 22:25:14.973082,22,85,1440,2903,ON
2026-06-11 22:25:19.986354,40,82,40,394,ON
2026-06-11 22:25:25.001026,37,70,430,2930,ON
2026-06-11 22:25:30.028704,39,71,2563,1803,OFF
2026-06-11 22:25:35.042964,25,77,3977,2496,OFF
2026-06-11 22:25:40.058233,31,67,40,3477,ON
2026-06-11 22:25:45.073464,40,44,1280,3356,ON
2026-06-11 22:25:50.092153,28,51,1594,3004,ON
2026-06-11 22:25:55.110021,24,59,1476,3691,ON
2026-06-11 22:26:00.154758,40,90,3882,942,OFF
2026-06-11 22:26:05.206707,26,78,4036,2102,OFF
2026-06-11 22:26:10.234444,32,55,468,1556,ON
2026-06-11 22:26:15.248464,27,49,1383,663,ON
2026-06-11 22:26:20.334290,33,54,2836,1506,OFF
2026-06-11 22:26:25.368886,33,66,839,173,ON
2026-06-11 22:26:30.416561,40,80,3890,2779,OFF
2026-06-11 22:26:35.445960,38,80,8,3743,ON
2026-06-11 22:26:40.504177,36,77,2021,1729,OFF
2026-06-11 22:26:45.619870,34,81,3879,3044,OFF
2026-06-11 22:26:50.674755,25,68,1266,137,ON
2026-06-11 22:26:55.799904,28,79,3273,2358,OFF
2026-06-11 22:27:00.856014,22,59,2750,1572,OFF
2026-06-11 22:27:05.912194,36,80,1887,3075,ON
2026-06-11 22:27:10.981429,34,40,1627,582,ON
2026-06-11 22:27:16.025741,39,63,2168,692,OFF
2026-06-11 22:27:21.112777,38,76,3170,2164,OFF
2026-06-11 22:27:26.191140,31,88,116,900,ON
2026-06-11 22:27:31.258332,31,57,2349,401,OFF
2026-06-11 22:27:36.298639,34,40,2769,321,OFF
2026-06-11 22:27:41.353990,26,88,3314,43,OFF
2026-06-11 22:27:46.449392,26,40,599,173,ON
2026-06-11 22:27:51.495747,24,83,2702,2073,OFF
2026-06-11 22:27:56.553054,26,81,2216,2510,OFF
2026-06-11 22:28:01.649724,37,70,1163,1502,ON
2026-06-11 22:28:06.694285,26,48,3491,2084,OFF
2026-06-11 22:28:11.739374,22,88,3409,1575,OFF
2026-06-11 22:28:16.751737,28,89,3903,1954,OFF
2026-06-11 22:28:21.791628,34,73,788,2519,ON
2026-06-11 22:28:26.828617,32,70,1808,3153,ON
2026-06-11 22:28:31.853076,34,44,2562,1158,OFF
2026-06-11 22:28:36.886834,24,55,2290,3249,OFF
2026-06-11 22:28:41.929402,31,46,1313,3770,ON
2026-06-11 22:28:46.974475,39,68,2000,139,OFF
2026-06-11 22:28:52.013731,24,76,3065,1067,OFF
2026-06-11 22:28:57.046222,36,85,278,1628,ON
2026-06-11 22:29:02.085343,35,54,976,1924,ON
2026-06-11 22:29:07.115415,39,63,285,250,ON
2026-06-11 22:29:12.150913,34,40,3356,635,OFF
2026-06-11 22:29:17.192917,24,47,3830,1686,OFF
2026-06-11 22:29:22.287355,40,83,3107,2624,OFF
2026-06-11 22:29:27.418579,30,46,2827,2437,OFF
2026-06-11 22:29:32.434986,37,88,529,3111,ON
2026-06-11 22:29:37.511950,36,78,770,2433,ON
2026-06-11 22:29:42.629004,39,59,3305,2282,OFF
2026-06-11 22:29:47.725842,39,68,869,1619,ON
2026-06-11 22:29:52.845801,32,67,2876,772,OFF
2026-06-11 22:29:57.878890,34,68,499,3193,ON
2026-06-11 22:30:02.952335,40,52,3208,2727,OFF
2026-06-11 22:30:08.025378,28,50,1041,1280,ON
2026-06-11 22:30:13.061490,30,71,1766,3376,ON
2026-06-11 22:30:18.191308,30,45,1080,2616,ON
2026-06-11 22:30:23.297259,24,81,2728,3146,OFF
2026-06-11 22:30:28.354358,23,53,2082,955,OFF
2026-06-11 22:30:33.448443,40,77,170,3920,ON
2026-06-11 22:30:38.481276,25,72,3039,93,OFF
2026-06-11 22:30:43.547557,39,77,3853,1947,OFF
2026-06-11 22:30:48.605204,32,86,3302,2644,OFF
2026-06-11 22:30:53.631007,29,53,654,2745,ON
2026-06-11 22:30:58.653504,26,74,3451,3875,OFF
2026-06-11 22:31:03.748863,27,75,3268,3393,OFF
2026-06-11 22:31:08.809842,37,58,2227,3126,OFF
2026-06-11 22:31:13.877709,36,76,541,3878,ON
2026-06-11 22:31:18.979735,33,84,520,981,ON
2026-06-11 22:31:24.009086,27,54,1033,1095,ON
2026-06-11 22:31:29.050486,27,85,2353,3302,OFF
2026-06-11 22:31:34.103575,32,71,2365,3525,OFF
2026-06-11 22:31:39.158230,25,72,1765,13,ON
2026-06-11 22:31:44.198907,25,85,1604,1355,ON
2026-06-11 22:31:49.211759,24,61,1147,426,ON
2026-06-11 22:31:54.226520,39,54,3127,1811,OFF
2026-06-11 22:31:59.240617,28,81,1437,3498,ON
2026-06-11 22:32:04.256554,35,43,1928,1778,ON
2026-06-11 22:32:09.302963,33,56,1358,2968,ON
2026-06-11 22:32:14.338755,35,86,3178,3202,OFF
2026-06-11 22:32:19.447373,26,73,1715,3497,ON
2026-06-11 22:32:24.508349,39,82,1375,2510,ON
2026-06-11 22:32:29.540632,37,63,1022,401,ON
2026-06-11 22:32:34.600165,22,73,1508,3241,ON
2026-06-11 22:32:39.647247,22,88,1555,2410,ON
2026-06-11 22:32:44.660270,35,78,2141,3420,OFF
2026-06-11 22:32:49.712141,32,68,506,3646,ON
